Loss,Acc
0.13392144477286866,0.9480295179777045
0.0700797471015649,0.9728371800910661
0.05276546846999548,0.9791176008792589
0.04430035391958249,0.9838279164704035
0.04230213907136528,0.9841419375098132
0.03206542999978928,0.9888522531009578
0.02817181674383581,0.9897943162191867
0.030376130426583492,0.9905793688177108
0.022425100702923424,0.9932485476526928
0.01992813893536658,0.9941906107709216
