Loss,Acc
0.5446382765353316,0.7514523473072696
0.19461492970112046,0.9295022766525357
0.11205187891580128,0.9566650965614696
0.08858137737714117,0.9670277908619878
0.07777730489739279,0.9717381064531324
0.06718626999457226,0.9751923378866384
0.06253107357047864,0.9777045062019155
0.05379527930600727,0.9808447165960119
0.04849290116354827,0.9822578112733553
0.044295896176885,0.9844559585492227
