Loss,Acc
0.11578730968479672,0.9594912859161564
0.08396180580228609,0.972994190610771
0.060230473146810085,0.9814727586748312
0.06580144686742308,0.97817553776103
0.05779609747651789,0.9821008007536505
0.04451363878843568,0.9849269901083373
0.029471158286464114,0.9915214319359397
0.025823679097675675,0.9918354529753494
0.02200312198159391,0.9940336002512168
0.025401490630007198,0.9945046318103313
